segmentid,sessionid,segmentindex,audiofilename,duration,proceedingsfile,transcriptionfile,matched,score,language,pos_start,pos_end,proceedings_text,transcription_text,missing_start_word,missing_end_word,wrong_match,wrong_language,low_quality
649371,927,646,Stortinget-20190516-095427_16823300_16851400,28.1,data/proceedings/2019-05-16_proceedings.txt,data/transcriptions/json/2019-05-16_transcription.json,1,0.8117647058823529,bm,34856,34938,"men vi ser en betydelig forbedring i resultatene av dette arbeidet. Vi ser at flere forbrukere kjøper tjenester hvitt, og vi får også tilbakemeldinger fra bedrifter, gjennom bedriftsundersøkelser, der de sier at de nå opplever at det er vanskeligere å drive useriøst, vanskeligere å være kjeltring enn det var tidligere. Jeg sier ikke at det ikke er noen som er kjeltringer, eller at det ikke er noen som driver useriøst, for det er det. Men det representanten Moxnes sier, er direkte feil.",men vi ser en for betydelig forbedring i resultatene i dette arbeidet vi ser at flere forbrukere kjøper tjenestene vitt og vi får også tibakemelding fra bedrifter gjennom bedriftsundersøkelser hvor de sier at de opplever nå at det er vanskeligere å drive useriøst det er vanskeligere å være eee kjeltring enn det det var tidligere så sier kat ikke det er noe som er kjeltringer eller at ikke det er oe som driver seriøst for det er det men det som moxnes representanten moxnes sier det er direkte feil,,,,,
667740,946,148,Stortinget-20190621-085509_1992700_2022400,29.7,data/proceedings/2019-06-21_proceedings.txt,data/transcriptions/json/2019-06-21_transcription.json,1,0.796875,bm,4049,4108,"Det er vanskelig å se at midler til veldig mange enkeltorganisasjoner i Norge er et godt bidrag til å øke sysselsettingen, skape flere arbeidsplasser og øke verdiskapingen i Norge. Det er i hvert fall ikke spor å se etter det som er helt nødvendig – at vi omstiller norsk økonomi til mer grønn industri. Replikkordskiftet er omme. Vi er",det er vanskelig president å se at midler til veldig mange enkeltorganisasjoner i norge er et godt bidrag til å øke eee sysselsetting øke arbeidsplasser øke verdiskapinga i norge og det er i hvert fall ikke noe spor å se etter det som er helt nødvendig at vi omstiller norsk økonomi til mer grønn industrireplikkordskiftet er med det omme og vi går tilbake til talerlisten og neste taler er sivert bjørnstad,,,,,
84768,122,127,stortinget-20110314-160302del4_888400_891000,2.6,data/proceedings/2011-03-14_proceedings.txt,data/transcriptions/json/2011-03-14_transcription.json,1,0.6666666666666667,bm,10383,10384,rent,rent olsen,,,,,
96656,137,449,stortinget-20110414-155504_del2_5936800_5959600,22.8,data/proceedings/2011-04-14_proceedings.txt,data/transcriptions/json/2011-04-14_transcription.json,1,0.8461538461538461,bm,56212,56249,"kriminalitetsforebyggende råd, Fagrådet innen Rusfeltet i Norge, IOGT Norge, LO, Nasjonalt folkehelseinstitutt, Politiets Fellesforbund, flere politidistrikt, Helsedirektoratet, SIRUS og Legeforeningen. Det er noen som har uttalt at de støtter endringene. Jeg nevner Bryggeri- og drikkevareforeningen, Color Line,",kriminalitetsforebyggende råd fagrådet innen rusfeltet i norge ikt norge lo nasjonalt folkeinstitutt politiets fellesforbund flere politidistrikt helsedirektoratet sirus og legeforeningenog det er altså noen som har eee uttalt at de støtter endringene jeg kan jeg leser opp bryggeri og drikkevareforeningen color line,,,,,
858173,1225,679,Stortinget-20220426-095501_18158300_18187300,29.0,data/proceedings/2022-04-26_proceedings.txt,data/transcriptions/json/2022-04-26_transcription.json,1,0.7633587786259541,bm,38379,38444,at det er flere enn Norges idrettsforbund som også har ansvar for idrettsutøvere og sportsutøvere fra ung alder. Det er flere miljøer også konkurranseidretten kommer innom enn bare Norges idrettsforbund. Så jeg håper hun også inviterer inn flere miljøer i den kompetansegruppen det også kommer forslag om nå å sette ned. Det er ingen uenighet om at diagnostisering er en jobb for helsevesenet. Det er,at det er flere enn norges idrettsforbund som også har ansvar for idrettsutøvere og sportsutøvere også fra ung alder det er flere miljøer også konkurranseidretten kommer innom enn bare norges idrettsforbund så jeg håper hun også invitere inn flere miljøer i den kompetansegruppen det også eee kommer forslag om at nå skal settes ned takk da er neste taler cati lie som også er sakens ordfører og,,,,,
68698,97,1440,stortinget-20101213-195644_del2_11757600_11785000,27.4,data/proceedings/2010-12-13_proceedings.txt,data/transcriptions/json/2010-12-13_transcription.json,1,0.8805970149253731,bm,85765,85832,"hvordan den rød-grønne regjeringen holder på med sitt anbudshysteri eller sørger for hvem som vinner eller taper anbud, og raderer ut et differensiert tilbud. Jeg kan forsikre representanten Thommessen om at Kristelig Folkeparti hadde ønsket en helt annen retning, også i forhold til mindre, private tilbud, slik at man nettopp sikret en helhet og et differensiert tilbud som imøtekom mange ulike gruppers behov. Og så til Lundteigen:",hvordan den rødgrønne regjeringen holder på med sitt anbudshysteri eller å sørge for ved hvem som vinner og taper anbud og radere ut et differensiert tilbud jeg kan forsikre representanten thommessen om at krf hadde ønsket en helt annen retning også i forhold til mindre private tilbud slik at man nettopp sikret en helhet og et differensiert tilbud som imøtekom mange ulike gr og så til lundteigen,,,,,
719096,1036,393,Stortinget-20200602-115620_10251000_10274700,23.7,data/proceedings/2020-06-02_proceedings.txt,data/transcriptions/json/2020-06-02_transcription.json,1,0.8,bm,21447,21489,denne endringen av alkoholloven er en god balansering av helse- og næringspolitikk. Så må jeg si at jeg ikke skjønner dette maset fra Fremskrittspartiet når det gjelder omsetning fra bensinstasjoner. Nå blir det snart slutt på bensinstasjoner. Hva skal Fremskrittspartiet snakke om,denne endringen av alkoholloven er en god balansering av helse og næringspolitikk og så må jeg si president jeg skjønner ikke dette maset fra frp når det gjelder eee salg av eee eller omsetning fra bensinstasjoner nå blir det snart slutt på bensinstasjoner president og hva skal frp snakke om daneste taler er erlen larsen,,,,,
102665,144,690,stortinget-20110505-095500_17702100_17722600,20.5,data/proceedings/2011-05-05_proceedings.txt,data/transcriptions/json/2011-05-05_transcription.json,1,0.819047619047619,bm,38622,38669,"derfor er dette vanskeligere enn de målene som representanten Håbrekke sammenligner med. Men vi skal ikke gi oss. Vi skal ikke ha et mål om full fosterhjemsdekning i 2013, men et mål om å ha det i dag. Og så skal vi jobbe for det hver eneste",derfor er dette vanskeligere enn de målene som påbreker sammenligne eee med men vi skal ikke gi oss vi skal ikke et mål om full fosterhjemsdekning i tjuetretten men et mål om å ha det i dag og så skal vi jobbe for det hver eneste dagingen flere har bedt om replikkordskifte replikkordskiftet er omme vi går tilbake ti,,,,,
570848,822,928,Stortinget-20180424-095514_19756600_19783500,26.9,data/proceedings/2018-04-24_proceedings.txt,data/transcriptions/json/2018-04-24_transcription.json,1,0.9357798165137614,bm,42164,42219,"den tilliten tjenesten skal ha til sin egen virksomhet, er det som er kjernen i dette spørsmålet. Da mener venstresida, og Arbeiderpartiet, at den tilliten blir vanskeligere å opprette når vi har likestilt kommersielle og offentlige aktører innenfor denne tjenesten. Det er bra at regjeringa kommer med en styrking av regelverket. Det er vi for.",den tilliten tjenesten skal ha til sin egen virksomhet det er det som er kjernen i dette spørsmålet og da mener venstresida og arbeiderpartiet at den tilliten blir vanskeligere å opprette når vi har likestilt kommersielle og offentlige aktører innenfor denne tjenesten det er bra at regjeringa kommer med styrking av re vi for,,,,,
312039,461,170,Stortinget-20141006-095501_2461300_2490800,29.5,data/proceedings/2014-10-06_proceedings.txt,data/transcriptions/json/2014-10-06_transcription.json,1,0.9342105263157896,bm,4756,4832,"Dette er et første steg på veien mot en ny langtidsplan som dette storting skal samarbeide om. Samarbeid og kompromisser er en nødvendighet i vårt demokratiske system. Partiene blir enige når vi kan, fordi vi må. Vi trenger hverandre. Det er bra. Et godt år etter valget er det gledelig å se at parlamentarismen er revitalisert. Viktige saker avgjøres igjen i dette hus og i denne sal. Det er sunt for demokratiet og den offentlige debatten.",det er et første steg på vegen mot en ny langtidsplan som dette stortinget skal samarbeide om samarbeid og kompromiss er en nødvendighet i vårt demokratiske system partiene blir enige når vi kan fordi vi må vi trenger hverandre det er bra et godt år etter valget er det gledelig å sjå at parlamentarismen er revitalisert viktige saker avgjøres igjen i dette hus og i denne sal det er sunt for demokratiet og den offentlige debatten,,,,,
362029,534,351,Stortinget-20150521-095458_9325000_9342500,17.5,data/proceedings/2015-05-21_proceedings.txt,data/transcriptions/json/2015-05-21_transcription.json,1,0.8979591836734694,bm,21369,21417,"Det jambyrdige Norge er et av våre store fortrinn. Det som utvikler seg, er et Forskjells-Norge. Som flere fra Arbeiderpartiet har vært inne på, en er nødt til å se utdanning, arbeidsliv og næringsliv i sammenheng, og det skal Senterpartiet være de fremste til å være med på.",det jambyrdige norge det er ett av våre store fortrinn det som utvikler seg er et forskjellsnorge og som flere fra arbeiderpartiet har vært inne på en er nødt til å se utdanning arbeidslivet og næringslivet i sammenheng og det skal senterpartiet være de fremste til å være med på,,,,,
602853,867,614,Stortinget-20181114-095508_16032100_16060400,28.3,data/proceedings/2018-11-14_proceedings.txt,data/transcriptions/json/2018-11-14_transcription.json,1,0.6904761904761905,bm,37191,37223,"produsert enhet» betyr at enheten eksempelvis for kjøtt er de ulike kjøttslagene; storfe, lam, gris eller kylling. Produksjonen av storfekjøtt kan skje med melkekuer eller ammekuer. Melkeproduksjon er mer energieffektivt enn ammekuproduksjon",president eee statsråden har i stortinget sjuende november i år bekrefta at setningen sitat jordbruket må redusere utslipp per produsert enhet sitat slutt betyr at enheten eksempelvis for kjøtt er de ulike kjøttslagene storfe lam gris eller kylling produksjonen av storfe kan skje med mjelkekuer eller ammekuer mjelkproduksjonen er mer energieffektivt enn ammekuproduksjon,,,,,
246758,366,85,Stortinget-20130613-085401_1311600_1336600,25.0,data/proceedings/2013-06-13_proceedings.txt,data/transcriptions/json/2013-06-13_transcription.json,1,0.9043478260869564,bm,1642,1700,"sjølsagt i god samhandling med de frivillige rednings- og beredskapsorganisasjonene. Redningstjenesten i Norge er unik, og de frivillige utgjør en bærebjelke. De representerer en imponerende dugnadsånd, kapasitet og kompetanse som komiteen mener det er svært viktig å opprettholde og bidra til å videreutvikle – ja, gi fornyet energi. Derfor løfter komiteen fram disse frivillige organisasjonenes posisjon og kapasitet.",og i god samhandling med de frivillige rednings og beredskapsorganisasjoner redningstjenesten i norge er unik og det frivillige utgjør en bærebjelke de representerer en imponerende dugnadsånd kapasitet og kompetanse som komiteen mener er svært viktig å opprettholde og bidra til å videreutvikle ja gi forny en fornyet energi derfor løfter komiteen fram disse frivillige organisasjonenes posisjon av kapasitet,,,,,
740466,1071,342,Stortinget-20201119-095452_8823600_8835000,11.4,data/proceedings/2020-11-19_proceedings.txt,data/transcriptions/json/2020-11-19_transcription.json,1,0.7619047619047619,bm,19768,19786,og jeg setter pris på at utenriksministeren har vært veldig tydelig i disse spørsmålene i dag. EU er,og jeg setter pris på at utenriksministeren har vært veldig tydelig i disse spørsmålene i dagneste taler er eee lene westgaard halle deretter martin kolberg,,,,,
729192,1052,134,Stortinget-20201005-095548_3767000_3796400,29.4,data/proceedings/2020-10-05_proceedings.txt,data/transcriptions/json/2020-10-05_transcription.json,1,0.7333333333333334,bm,8350,8405,"har fremmet. Da har representanten Siv Jensen tatt opp det forslaget hun viste til. Det blir replikkordskifte. Vi har nå hørt et timinutters langt innlegg i stortingssalen som overhodet ikke nevner et eneste ord om de økende forskjellene i landet vårt, som vi nesten daglig får nye rapporter om at er større enn vi trodde.",da har representanten tatt opp de forslag hun refererte det åpnes opp for replikkordskifte og første replikant er eigil knutsen deretter geir pollestad knutsen president vi har nå hørt et ti minutters langt innlegg i stortingssalen som overhodet ikke nevner et eneste ord om de økende forskjellene i landet vårt som er nesten daglig nå får nye rapporter om at er større enn vi trodde,,,,,
394844,578,999,Stortinget-20151203-095802_13284500_13311900,27.4,data/proceedings/2015-12-03_proceedings.txt,data/transcriptions/json/2015-12-03_transcription.json,1,0.8,nn,30581,30637,"er den totale distriktssatsinga gjennom budsjetteinigheita. Det går til breibandbygging, det går til regionale utviklingsmidlar, det går til tapskompensasjon for dei fylkeskommunane som har det krevjande, det går til skredsikring på fylkesvegar – ja det går til og med til tømmerkaier. Det viser noko av det detaljerte og heilskaplege i den distriktssatsinga som er komen på",er den totale distriktssatsinga gjennom budsjetteinigheita det går til brebonsbygging det går til regionale utviklingsmiddel det går til tapskompensasjon for dei fylkeskommunane som har eee det krevjande det går til skredsikring på fylkesvegar det ja det går til og med til tømarkaya det viser no det allierte og heilheitlege i nettopp den distriktssatsinga som er kommet på president,,,,,
667929,946,337,Stortinget-20190621-085509_4746000_4769400,23.4,data/proceedings/2019-06-21_proceedings.txt,data/transcriptions/json/2019-06-21_transcription.json,1,0.6736842105263158,bm,10020,10066,"og bygd. Jeg ser fram til mange gode debatter og samtaler med velgerne, og ikke minst dere som er her i salen, i ukene og månedene som ligger foran oss fram til valget. Det blir replikkordskifte. Det har lenge vært tverrpolitisk enighet om at det er",og ser frem til mange gode debatter og samtaler med velgerne og ikke minst dere som er her i salen i ukene og månedene fremover som ligger foran oss frem til valget takk president det åpnes da opp for replikkordskifte første replikant er åsunn lyngedal deretter sigbjørn gjelsvik lyngedal,,,,,
337828,495,199,Stortinget-20150113-095335_5835800_5864600,28.8,data/proceedings/2015-01-13_proceedings.txt,data/transcriptions/json/2015-01-13_transcription.json,1,0.9103448275862068,bm,11013,11085,"Det er viktig at bærekraftmålene blir så ambisiøse, konkrete og målbare som mulig. Det er viktig å komme i havn med en ambisiøs finansieringskonferanse i Addis Abeba i slutten av juli – det er en forutsetning for at utviklingslandene skal være med på disse ambisiøse målsettingene. Det er oppfølging av «Monterrey 1». Norge skal være en pådriver og ha en klar og tydelig stemme i disse forhandlingene, helt til vi er i",det er viktig at bærekraftsmålene blir så ambisiøse konkrete og målbare som mulig det er viktig å komme i havn med en ambisiøs finansieringskonferanse i as adis deba i slutten av juli det er en forutsetning for at utviklingslandene skal være med på disse ambisiøse målsettingene det er oppfølging av monterey en president norge skal være en pådriver og ha en klar og tydelig stemme i disse forhandlingene helt til vi er i målet,,,,,
411751,602,289,Stortinget-20160217-095626_7806500_7833600,27.1,data/proceedings/2016-02-17_proceedings.txt,data/transcriptions/json/2016-02-17_transcription.json,1,0.8088235294117647,bm,18004,18071,"Det synes jeg var et virkelig godt svar. Vi ønsker ikke å forsinke prosjektet. Det vi ville forsikre oss om, var nettopp disse tankene om at man har hovedtraseer ved Gjøvik og Drammen på gods, og at man altså klarer å ha tre tanker i hodet på en gang og kjører kapasitet på persontrafikken på Oslo-Navet-strekningen. Det vil være stort. Jeg har bare ett tilleggsspørsmål: Vil man",ja mens det syns jeg var et virkelig godt svar vi ønsker ikke å å forsinke prosjektet det vi ville forsikre oss om var nettopp disse tankene om at man eee har hovedtraseer ved gjøvik og og og og drammen eee på på gods altså man klarer å ha tre tanker i hodet på en gang eee og kjøre kapasitet på persontrafikken på oslo navstrekningen eee det det vil være sto vil man,,,,,
119871,166,30,stortinget-20110616-085503_344400_371800,27.4,data/proceedings/2011-06-16_proceedings.txt,data/transcriptions/json/2011-06-16_transcription.json,1,0.5365853658536586,nn,42,85,"vil framsette to representantforslag. På vegne av representantene Ib Thomsen, Øyvind Håbrekke, Trine Skei Grande og meg selv vil jeg fremsette et forslag om digital formidling fra teater- og musikkinstitusjoner. Dessuten vil jeg på vegne av representanten Svein Flåtten og meg selv fremsette",grousam sjåaren to pepresident eee på vegne av ib tomsen øyvin håbrekke trine seg ande og meg sjøl vil eg fremsette eit forslag om digital formidling av teater og musikkproduksjonar dess utan vil eg på vegner av svein flotell fremsette,,,,,
756034,1087,1597,Stortinget-20201217-095513_41504600_41529800,25.2,data/proceedings/2020-12-17_proceedings.txt,data/transcriptions/json/2020-12-17_transcription.json,1,0.5391304347826087,nn,89072,89120,"sak nr. 10. Etter ønske frå næringskomiteen vil presidenten ordna debatten slik: 3 minutt til kvar partigruppe og 3 minutt til medlemmer av regjeringa. Vidare vil det – innanfor den fordelte taletida – verta gjeve høve til inntil seks replikkar med svar etter innlegg frå medlemmer av regjeringa,",sak ølova innstilling fra næringskomiteen om endringar i statsbudsjettet tjuetjue under landbruks og matdepartementet innstilling hundre og femtisju s jamfør proposisjon trettini s unnte underteke kapittel elleve trettisju etter ynske frå komiteen vil presidenten ordna debatten slik tre minuttar til kvar partigruppe og tre minuttar til medlemer av regjeringa vidare vil det innanfor den fordelte taletid vert god anledning til til seks replikkar med svar etter innlegg frå medlemer av regjeringa,,,,,
482321,701,179,Stortinget-20170209-095509_5095800_5123000,27.2,data/proceedings/2017-02-09_proceedings.txt,data/transcriptions/json/2017-02-09_transcription.json,1,0.782051282051282,bm,9911,9988,"Dagens bevilgning er på nesten 2,5 mrd. kr, den var på rundt 600 mill. kr ved regjeringsskiftet. Vi skal alle jobbe med dette sammen, men når en etterlyser resultater når en selv ikke har vist vilje til å prioritere det opp, synes jeg avsenderen av den beskjeden bør se litt mer i eget speil. Det er også litt rart å høre at alle statsråder har hatt lyst til å gjøre dette, men at Finansdepartementet har stoppet det.",dagens bevilgning er på nesten to og en halv milliard kroner han var på rundt f seks hundre millioner kroner ved regjeringsskiftet vi skal alle jobbe i sammen med dette men det å etterlyse resultat når en sjøl ikke har vist vilje til å prioritere det opp da syns jeg avsenderen av den beskjeden bør sjå litt mer i eget speil det er og litt rart å høre at alle statsråder har hatt lyst til å gjøre dette men fi har stoppet det,,,,,
213051,305,263,stortinget-20121218-095447_3698600_3725700,27.1,data/proceedings/2012-12-18_proceedings.txt,data/transcriptions/json/2012-12-18_transcription.json,1,0.75,nn,7215,7273,"diskutere det som er viktig, nemleg innhaldet i politikken og innhaldet i det alternativet som opposisjonen samla står for. Eg utfordra i stad, og eg kan gjerne gjenta den utfordringa til Solvik-Olsen og andre: Presenter frå denne talarstolen det innhaldet i politikken som vil være ulikt dersom ein får ei anna regjering frå neste haust. Kva vil vere",det det som er viktig nemleg innhaldet i politikken altså innhaldet i det alternativet då som opposisjonen då samla står for og eg utfordrar ei stad eg kan gjerne gjenta den utfordringa til solvik olsen og andre presenterer no her då frå denne talarstol det innhaldet i politikken som vil vere ulik dersom ein får eee ei anna regjering frå neste haul vere,,,,,
488726,710,849,Stortinget-20170313-135455b_13898800_13919200,20.4,data/proceedings/2017-03-13_proceedings.txt,data/transcriptions/json/2017-03-13_transcription.json,1,0.951219512195122,nn,26353,26393,"sjekka ein perm i eit hus utan grunnmur, golv og trapp. Det hjelper ikkje berre med kompetanse til Arbeidstilsynet. Eg trur vi må ha meir kompetanse til all slags politikarar. Fleire må hospitera, møta og drøfta realitetane der ute og",og sjekka ein perm i eit hus utan grunnmur golv og trapp det hjelper ikkje berre med kompetanse til arbeidstilsynet eg trur vi må ha meir kompetanse til all slags politikarar fleire må hospitera møte og drøfta realitetane der ute og verknaden,,,,,
187621,271,1806,stortinget-20120614-085457_21879300_21902700,23.4,data/proceedings/2012-06-14_proceedings.txt,data/transcriptions/json/2012-06-14_transcription.json,1,0.8943089430894309,bm,49071,49131,"fremgår det ganske tydelig av mitt innlegg at jeg mener presisjonsnivået i Civitas rapport er noe lavere enn det vi er vant til fra Riksrevisjonen. Derfor er det enklere å legge til grunn Riksrevisjonens rapport og melding om virksomheten i 2011 enn påstandene fra Civita. I all hovedsak fungerer, oppsummeringsmessig, vår riksrevisjon godt, som saksordføreren beskrev på en god måte.",eee fremgår det ganske tydelig av mitt innlegg at jeg mener eee presisjonsnivået i si vitas rapport er noe lavere enn det vi er vant til fra riksrevisjonen eee og derfor er det enklere å legge til grunn riksrevisjonens eee rapport om melding om virksomheten i totusenogelleve enn påstandene fra eee sivilkai all hovedsak fungerer oppsummeringsmessig president vår riksrevisjon godt som også saksordfører beskrev på en god måte,,,,,
130285,186,290,stortinget-20111117-095501_4199200_4226000,26.8,data/proceedings/2011-11-17_proceedings.txt,data/transcriptions/json/2011-11-17_transcription.json,1,0.7768595041322314,bm,8994,9054,"som har et stort behov for utvikling på dette feltet. 53 mill. kr er foreslått til å øke kvinners medvirkning til klimatilpasning, mens 6 mill. kr er foreslått til en satsing på faglig samarbeid. Til sammen mener vi at dette skal gi en robust og helhetlig satsing. Vi hører med jevne mellomrom at det settes spørsmålstegn ved effekten av bistand.",som har et stort behov for utvikling på det her feltet femtitre millioner kroner er foreslått til å øke kvinners medvirkning til klimatilpasning men seks millioner er foreslått til en satsing på faglig samarbeid til sammen mener vi at det her skal gi en robust og helhetlig satsing president vi hører med jevne mellomrom at det stilles spes et spørsmålst bistand,,,,,
171538,252,529,stortinget-20120510-095458_14592000_14617300,25.3,data/proceedings/2012-05-10_proceedings.txt,data/transcriptions/json/2012-05-10_transcription.json,1,0.8592592592592593,bm,30480,30546,"en god del mennesker som sitter inne, har et annet morsmål enn norsk. Det er folk som skal ut av landet etter at de har sonet sin dom, og det er mennesker som skal komme tilbake til et eller annet sted – til Grønland, til Herøy eller til Finnmark. Da er det viktig at vi kommuniserer med dem, at vi har en dialog med dem. Alle",at en eee del en god del mennesker eee som sitter inne har annet morsmål enn eee enn norsk det er folk som skal ut av landet etter at de er de har sonet eee sin dom og det er mennesker som skal komme tilbake til grønland herøy eller til eee til eee finnmark et landet sted da er det viktig at vi har vi kommuniserer med dem at vi eee har en dialog med dem alle,,,,,
752882,1085,803,Stortinget-20201215-095623_20835200_20864500,29.3,data/proceedings/2020-12-15_proceedings.txt,data/transcriptions/json/2020-12-15_transcription.json,1,0.8032786885245902,bm,46997,47055,"organisasjonsnummer er registrert i Brønnøysundregistrene. Hva synes statsråden om politikere som plutselig finner penger til nye organisasjoner uten at det politisk følges opp med kriterier og krav, slik at man har kontroll med hvordan skattebetalernes penger brukes? Jeg tror vi skal være forsiktige med å generalisere veldig ut fra ett eksempel. Utfordringen vil jo mange ganger være at",organisasjonsnummer er registrert i brønnøysyn registrene hva synes statsråden om politikere som plutselig finner penger til nye organisasjoner uten at det politisk følges opp med kriterier og krav slik at man har kontroll på hvordan skattebetalernes penger brukesstatsråd mælum vær så god president eee jeg trur vi skal være forsiktige med å generalisere veldig ut ifra et eksempel eee utfordringa vil jo noen gang være at eee,,,,,
844321,1205,141,Stortinget-20220301-095508_4167600_4192700,25.1,data/proceedings/2022-03-01_proceedings.txt,data/transcriptions/json/2022-03-01_transcription.json,1,0.8028169014084507,bm,7812,7880,"Så spørsmålet mitt til statsråden er: Har denne regjeringen noen planer om at Norge skal søke om å få større idrettsarrangement? Også på dette området må jeg holde på det som er vår prinsipielle tilnærming: Det er aldri regjeringa som søker om OL eller store idrettsarrangementer, det er det idretten selv som gjør. Det er kjernen i den norske idrettsmodellen, som jeg som utenriksminister altså støtter opp under.",eee så spørsmålet mitt til statsråden er om denne regjeringa har noe planer om at norge skal søke større idrettsarrangement viten også på dette området så må jeg holde på det som er vår prinsipielle tilnærming det er aldri regjeringen som søker om ol eller store idrettsarrangementer det er det jo idretten sjøl som gjør så det er jo særlig i det som er norske idrettsmodellen som altså jeg som utenriksminister s eee støtter opp under,,,,,
498640,726,139,Stortinget-20170502-115519_3322700_3347800,25.1,data/proceedings/2017-05-02_proceedings.txt,data/transcriptions/json/2017-05-02_transcription.json,1,0.8527131782945736,bm,6060,6121,"Det som er problemet med den modellen som regjeringen har lagt opp til, er nettopp at hvis det skal bli sånn som Eidem Løvaas her presenterer, at det skal fordeles mer likt til alle aktørene, medfører det at bl.a. Kreftforeningen må ta store kutt. Det vil gå ut over kreftforskning og Kreftforeningens mulighet til å følge opp kreftrammede og deres familier.",president det som er problemet med eee den modellen som regjeringa har lagt opp til er jo nettopp at eee hvis det skal bli sånn som kårstein her eee kårstein løvaas her presenterer at det skal fordeles med likt til eee alle aktører ja da medfører jeg det at blant anna kreftforeningen må ta store kutt det vil gå ut over kreftforskning og kreftforeningens mulighet til å følge opp eee kreftramme og deres familier,,,,,
788076,1124,45,Stortinget-20210428-095538_1395100_1424600,29.5,data/proceedings/2021-04-28_proceedings.txt,data/transcriptions/json/2021-04-28_transcription.json,1,0.8481675392670157,bm,2748,2843,"Mener statsråden at det hadde vært øvd, at planene hadde blitt oppdatert, og at man var godt nok forberedt på en pandemi? Nå forsøker representanten å legge ord i munnen på meg. Jeg sa: Vi hadde en pandemiplan. Jeg sa vi hadde øvd. Jeg sa ikke at det var oppdatert. Det har jeg aldri hevdet. Vi har også erkjent at det var mangler i forberedelsen, og at det var mangel på smittevernutstyr. Derfor fikk vi fort på plass innkjøpsordninger, og vi bygger opp lager. Så jeg har svart på det jeg har blitt spurt om.",mener statsråden at det hadde vært øvd det hadde vært oppdatert og at man var godt nok forberedt på en pandemi statsråd mæland president eee nei nå forsøker jeg representanten å legge ordet i munnen på meg jeg sa vi hadde pandemiplan jeg sa vi hadde au det sa ikke at det var oppdatert det har jeg aldri hevdet vi har og erkjent at det var mangler i forberedelsen at det var mangler på smittvernutstyr derfor fikk vi fort på plass innkjøpsordninger og vi bygger opp lagre så jeg har svart på det er blitt spurt om,,,,,
142673,200,964,stortinget-20111208-095500_19707900_19733600,25.7,data/proceedings/2011-12-08_proceedings.txt,data/transcriptions/json/2011-12-08_transcription.json,1,0.9243697478991596,bm,44129,44187,"Jeg har lovet at jeg skulle komme tilbake til Den norske kirke, som nå er inne i en historisk, unik og spennende periode. Ønsket om å være en selvstyrt og selvstendig organisasjon er i ferd med å bli virkelighet, men det gir også noen utfordringer. Valg til kirkelige organer og system for internt demokrati er noen av dem.",takk president eee jeg går lov til at jeg skulle komme tilbake til den norske kirke eee som nå er inne i en historisk unik og spennende periode ønsket om å være en selvstyrt og selvstendig organisasjon er i ferd med å bli virkelighet men det gir også noen utfordringer valg til kirkelige organer og system for intern demokrati er noen av dem,,,,,
8042,16,635,stortinget-20100304-095452_13068000_13095600,27.6,data/proceedings/2010-03-04_proceedings.txt,data/transcriptions/json/2010-03-04_transcription.json,1,0.773109243697479,bm,25818,25866,"Vi ser at det i forhold til rettssikkerhet, personvern og samspillet mellom de ulike aktørene her har betydning å ha dette organisert på offentlig hånd, men det er ikke umulig å kunne diskutere alle de spørsmålene når vi får svar på om kapasiteten i framtiden vil være god",eee vi ser at det i i forhold til rettssikkerhet i forhold til personvern vern i forhold til samspillet mellom de ulike aktørene her har betydning å ha dette organisert på offentlig hånd men men det er ikke det er ikke umulig å kunne det å kunne diskutere alle de spørsmålene når vi ser at eee at eee eee kapasiteten når vi får svar på om kapasiteten i framtida vil være god no takk president,,,,,
332111,487,1367,Stortinget-20141211-095720_18067300_18094200,26.9,data/proceedings/2014-12-11_proceedings.txt,data/transcriptions/json/2014-12-11_transcription.json,1,0.8717948717948718,bm,38029,38085,"Vi har hatt en årlig kostnadsvekst i olje- og gassektoren på 25 pst. per år på 2000-tallet. Det har vært en kostnadsvekst som har vært enormt skadelig for hele kostnadsnivået i Norge, og partiet Høyre har vært en av de fremste til å presse fram økte investeringer i bransjer hvor en ikke hadde tilstrekkelig kapasitet, noe",vi har hatt en årlig kostnadsvekst i olje og gassektoren på femogtjue prosent per år på totusenogtitallet president det har jo vært en kostnadsvekst som har vært enormt skadelig for hele kostnadsnivået i norge og partiet høyre har jo vært en av de fremste for å prøve seg fram økte investeringer i bransjer hvor en ikke hadde tilstrekkelig kapasitet noe ksten,,,,,
162818,235,327,stortinget-20120326-115500_9175300_9202700,27.4,data/proceedings/2012-03-26_proceedings.txt,data/transcriptions/json/2012-03-26_transcription.json,1,0.7272727272727273,nn,19775,19837,"har eg to kommentarar. Den eine er at i det brevet som det er orientert om, har ein faktisk endra rutinar. Det andre poenget er at ein bør ha eit system innan belønningsordninga som krev at byane må utforma søknadene sine sånn at ikkje alle får innvilga sine søknader ut frå krav som partia – alle, unnateke Framstegspartiet – har stilt i",der har eg to kommentarar det eine er at ein har i det brevet som er sendt komiteen eller som e som er orientert om der har ein faktisk eee endra rutinar og det andre poenget er at ein har eit system inn forbi den belønningsoret som krev at byane må utforma ein søknaden sine sånn at ikkje alle får innvilga eee sine søknader ut ifrå krav som partia alle unntat framstilt i klimaforlikets,,,,,
